Index,NumStates, TimeTaken(ms),EquivalenceQueries, MembershipQueries
1,70,514,10,11562
2,170,402,2,9889
3,236,597,2,16555
4,170,452,3,17732
5,65,112,3,3013
6,82,119,2,4620
7,19,16,4,897
8,137,1384,15,42075
9,201,489,2,13299
10,116,233,2,7456
11,200,388,2,14035
12,238,720,3,21942
13,124,1139,7,19671
14,123,351,3,11609
15,181,495,3,15609
16,89,201,2,5370
17,201,1438,8,38285
18,212,616,4,22950
19,209,1343,5,30587
20,97,251,3,7020
21,3,1,2,21
22,66,107,2,2793
23,147,259,2,8850
24,77,525,9,13795
25,93,254,4,8789
26,221,510,2,15948
27,225,595,3,16687
28,111,304,5,10704
29,49,65,2,1980
30,215,571,2,15085
31,123,237,3,7904
32,229,608,3,20655
33,219,514,3,15804
34,159,594,3,14993
35,137,301,2,10175
36,185,809,7,28196
37,209,763,2,18436
38,20,13,3,861
39,232,545,2,15810
40,121,450,5,14337
41,30,64,5,2135
42,158,831,5,28213
43,207,543,2,14940
44,179,1986,16,54568
45,149,416,2,11362
46,187,440,3,12375
47,153,780,5,23332
48,212,1236,4,33150
49,195,4630,17,73899
50,214,2119,8,48906
51,141,1566,16,39620
52,68,144,4,4247
53,53,64,3,3317
54,60,97,3,3509
55,206,1388,6,32627
56,8,3,3,221
57,149,356,3,9269
58,34,32,5,2967
59,57,87,3,3910
60,101,147,2,5481
61,100,233,3,8643
62,116,228,3,7456
63,50,63,2,2828
64,81,254,3,6520
65,44,48,3,2225
66,83,113,2,4175
67,86,208,3,7439
68,168,479,4,16513
69,160,885,4,23754
70,136,380,3,14469
71,224,1216,4,29185
72,10,5,5,441
73,75,125,3,4681
74,156,1170,12,34743
75,35,91,8,3479
76,36,32,2,1533
77,100,195,2,5427
78,51,130,3,2369
79,86,234,3,5363
80,112,346,4,11925
81,84,272,9,12168
82,37,43,2,1575
83,66,112,2,3192
84,33,53,3,1675
85,205,1516,6,32469
86,191,647,4,20682
87,54,87,5,3270
88,207,582,2,12865
89,70,358,7,8319
90,153,561,4,19341
91,138,805,5,22160
92,124,637,8,17928
93,191,1178,5,25278
94,14,17,5,638
95,110,353,3,8619
96,1,0,1,3
97,52,118,3,3150
98,194,550,2,13615
99,27,47,7,1705
100,83,121,3,4008
101,115,428,4,11550
102,237,1245,6,41325
103,159,993,7,27115
104,21,24,4,1161
105,48,96,4,3492
106,156,322,2,12207
107,78,185,7,9420
108,186,647,4,22007
109,22,18,2,810
110,37,100,8,3900
111,149,277,3,11960
112,159,298,2,11165
113,190,863,4,23622
114,163,939,9,29757
115,49,115,4,4158
116,164,549,4,17108
117,104,499,7,14212
118,161,444,2,11305
119,165,385,2,10592
120,206,1116,5,29323
121,153,701,5,19034
122,222,1020,4,29815
123,215,665,3,23274
124,63,98,3,2794
125,225,863,2,18491
126,170,432,2,11935
127,78,143,4,4867
128,49,111,3,2673
129,134,396,2,10222
130,158,308,2,11412
131,131,349,4,13939
132,148,583,4,18117
133,213,589,2,15799
134,173,366,2,13186
135,237,662,3,18525
136,52,143,7,4935
137,95,254,4,6876
138,102,324,2,9020
139,56,173,7,5763
140,219,494,2,15804
141,9,5,5,304
142,60,227,7,7018
143,69,87,2,4031
144,26,24,4,1007
145,236,1174,4,29799
146,102,147,2,5740
147,183,716,4,20185
148,162,364,2,9425
149,112,300,2,6750
150,210,1592,9,45468
151,14,13,6,899
152,203,511,2,14652
153,180,392,2,11552
154,67,183,5,6750
155,41,51,2,1577
156,210,1085,3,21050
157,122,261,2,7105
158,66,221,5,5586
159,177,534,2,14910
160,18,155,7,1287
161,31,32,3,1449
162,162,353,3,10400
163,26,28,3,1378
164,63,101,2,3048
165,155,541,3,17105
166,33,110,6,2546
167,187,2936,7,37500
168,238,556,3,18603
169,2,1,2,10
170,201,465,2,13702
171,144,298,4,10693
172,70,212,4,4935
173,216,1592,9,48929
174,239,695,2,19160
175,189,1859,13,52681
176,203,563,2,14652
177,86,173,4,7785
178,148,333,3,10098
179,150,1431,12,36722
180,132,252,2,9010
181,193,640,3,18189
182,84,260,3,7605
183,114,202,3,7557
184,91,149,2,4575
185,180,1495,13,48735
186,105,273,3,9073
187,146,344,2,9376
188,239,756,2,22034
189,96,356,7,12159
190,48,61,2,2231
191,104,353,8,13376
192,45,54,3,3185
193,134,330,3,11836
194,49,132,3,3267
195,187,516,2,15375
196,96,626,6,14089
197,173,435,3,10410
198,121,245,2,6804
199,102,865,12,24805
200,40,52,3,2349
201,207,1598,8,48140
202,65,159,4,4716
203,29,35,3,1121
204,100,593,11,18291
205,167,446,2,12730
206,116,276,2,8621
207,244,990,5,31296
208,102,238,3,8405
209,50,57,2,2121
210,35,56,3,1491
211,162,395,2,11700
212,30,48,3,1342
213,85,150,3,6327
214,131,327,3,10520
215,110,531,3,10608
216,149,283,3,8073
217,237,980,4,29450
218,215,751,3,17671
219,102,151,3,7585
220,100,164,2,4824
221,81,151,2,4401
222,125,225,3,8283
223,85,129,3,4617
224,165,373,2,12909
225,200,862,4,26065
226,199,1592,9,42693
227,225,613,3,16687
228,109,241,4,8103
229,101,207,2,6090
230,131,374,5,14991
231,42,90,8,4420
232,63,128,5,5080
233,35,69,3,1917
234,10,6,3,231
235,98,191,2,6501
236,24,45,3,882
237,144,1065,9,28322
238,107,242,3,6020
239,103,518,3,10143
240,228,2082,5,36103
241,28,26,2,969
242,12,9,3,425
243,130,411,2,9135
244,38,1016,12,6160
245,216,553,2,16021
246,192,488,2,12705
247,58,83,5,4680
248,224,863,3,20205
249,182,409,2,11680
250,92,284,4,8140
251,94,123,3,5481
252,40,72,6,3321
253,26,28,3,901
254,201,471,2,15314
255,144,331,2,10693
256,198,509,2,13498
257,203,1618,10,45584
258,201,472,3,12896
259,194,836,3,20617
260,231,2562,7,49541
261,147,519,4,17700
262,196,2021,5,31440
263,229,3100,9,63342
264,93,217,2,5797
265,181,400,2,10527
266,60,171,7,6776
267,138,238,2,9695
268,22,18,3,1215
269,182,1171,4,22995
270,166,330,2,10989
271,12,8,4,350
272,184,371,3,11808
273,23,25,3,987
274,81,164,3,7172
275,146,318,2,9669
276,233,575,2,17746
277,177,1476,7,32660
278,73,515,11,11907
279,160,1931,10,39483
280,48,63,4,3492
281,46,54,3,2139
282,69,93,2,2919
283,206,1149,4,28084
284,226,873,3,25821
285,83,175,3,5177
286,182,942,4,24820
287,93,198,3,6171
288,164,308,2,10199
289,97,244,2,7800
290,231,984,3,23150
291,23,42,5,1645
292,185,633,5,20405
293,138,455,6,14681
294,1,0,1,3
295,67,197,6,5805
296,171,413,4,16121
297,22,15,3,1080
298,36,92,4,2482
299,237,1060,4,24700
300,241,747,3,20286
301,106,218,3,7029
302,1,0,1,3
303,205,493,2,16029
304,183,2072,11,53949
305,93,182,4,7480
306,205,973,3,21783
307,171,1244,7,31213
308,70,159,3,5217
309,159,393,2,11165
310,103,221,3,9522
311,59,100,2,3094
312,229,723,2,16983
313,174,392,2,13611
314,44,63,2,2047
315,173,1230,7,33659
316,81,140,3,5705
317,15,12,3,527
318,153,703,6,24560
319,170,387,2,9889
320,241,634,2,18354
321,147,476,4,15340
322,165,538,4,17874
323,155,479,2,13995
324,120,304,2,7953
325,26,21,3,1378
326,191,484,3,14171
327,203,689,2,18315
328,97,177,2,6045
329,70,143,2,4089
330,218,909,4,23161
331,188,516,4,16211
332,148,432,4,14256
333,64,252,5,6579
334,53,71,3,2889
335,39,72,5,3318
336,141,261,3,10188
337,18,12,3,555
338,162,293,3,9750
339,143,547,3,14350
340,59,122,4,5117
341,1,1,1,3
342,100,177,3,5628
343,150,357,3,15050
344,92,184,3,6845
345,157,782,7,27720
346,43,64,6,3306
347,44,132,6,4005
348,67,120,4,4725
349,40,91,7,3564
350,173,1342,8,39211
351,222,840,4,20915
352,232,614,2,15810
353,104,365,4,10659
354,10,6,4,336
355,94,262,4,8694
356,58,246,6,6435
357,147,363,2,10620
358,190,1840,12,48387
359,125,310,3,10040
360,108,265,4,9331
361,63,79,2,3429
362,31,38,2,1134
363,102,174,3,6150
364,28,48,2,1140
365,42,46,4,3315
366,86,221,5,8477
367,224,1370,4,30981
368,150,512,3,12943
369,66,89,3,3059
370,46,72,4,3534
371,93,125,3,5049
372,97,324,6,11700
373,197,2191,6,44635
374,204,631,3,18405
375,47,53,2,1900
376,62,227,8,7375
377,32,41,6,2015
378,186,492,2,13801
379,1,0,1,3
380,70,142,3,3525
381,234,501,3,20167
382,170,1036,5,23870
383,103,221,3,7866
384,223,565,3,18774
385,141,770,10,28866
386,124,805,4,16434
387,108,189,2,6510
388,107,445,3,12900
389,84,192,4,6929
390,11,9,3,299
391,128,725,5,17733
392,221,501,3,16834
393,48,108,7,4074
394,222,687,4,21360
395,106,187,2,6177
396,124,289,4,11454
397,5,2,4,132
398,150,350,3,9933
399,16,19,7,1155
400,173,373,2,10757
401,94,202,3,6615
402,179,488,3,14360
403,46,72,3,2418
404,116,280,2,6757
405,219,1258,5,34242
406,127,249,3,7650
407,213,559,2,17934
408,79,167,4,6837
409,134,421,3,11298
410,33,84,7,2412
411,84,254,4,7774
412,224,561,2,14368
413,165,368,2,11585
414,31,33,3,1071
415,187,821,4,19125
416,103,402,4,10350
417,16,13,6,957
418,117,498,5,17625
419,136,301,2,7644
420,146,373,2,9962
421,228,689,3,20108
422,172,701,5,23460
423,176,458,2,15179
424,118,263,3,10665
425,174,672,3,17101
426,21,18,2,602
427,1,0,1,3
428,43,60,3,2349
429,56,60,3,2712
430,174,419,2,15705
431,71,181,2,5434
432,88,146,2,5487
433,200,472,3,12030
434,99,464,7,11343
435,57,98,3,3680
436,215,607,2,17671
437,144,430,4,16184
438,147,2889,11,41595
439,219,534,2,14048
440,116,350,3,9786
441,56,116,3,4294
442,90,601,14,19729
443,209,1149,4,24302
444,250,744,2,19038
445,71,177,5,6578
446,175,407,2,11583
447,47,54,2,1995
448,88,128,3,4248
449,220,472,2,17199
450,103,182,3,7038
451,81,444,4,7172
452,107,359,3,7310
453,166,692,4,17982
454,239,789,3,17723
455,22,29,5,1170
456,1,0,1,3
457,151,354,3,11514
458,154,406,3,10506
459,152,352,2,8845
460,147,269,2,8555
461,232,621,3,19065
462,153,305,3,10745
463,166,264,2,9990
464,131,265,3,8416
465,244,743,2,18582
466,205,460,2,13563
467,214,552,2,14586
468,62,113,3,3125
469,118,307,4,9480
470,147,311,3,10030
471,1,0,1,3
472,185,407,4,19663
473,202,778,4,26325
474,15,8,3,403
475,11,9,4,345
476,204,415,2,13497
477,203,625,3,17908
478,130,330,3,10962
479,157,312,2,9765
480,35,46,2,1420
481,14,7,3,319
482,67,104,2,3510
483,108,198,2,5859
484,156,870,5,22849
485,170,530,5,19096
486,187,761,4,22500
487,205,398,2,13563
488,120,190,2,6266
489,168,1148,7,26960
490,25,25,5,1581
491,55,138,3,3663
492,113,470,5,12258
493,80,122,2,3864
494,173,880,5,22902
495,244,641,3,19071
496,62,275,9,8750
497,179,481,2,11488
498,10,8,4,357
499,65,90,2,3537
500,74,142,3,4172
501,18,33,4,888
502,134,732,7,18023
503,217,580,4,20445
504,50,82,3,2424
505,52,93,4,3150
506,134,1174,9,29590
507,106,290,3,6390
508,168,358,2,10784
509,90,154,3,5973
510,156,424,2,11581
511,88,215,3,5664
512,135,1348,13,31707
513,239,735,2,19160
514,179,508,3,12924
515,91,165,2,4941
516,188,526,2,12064
517,32,50,5,2015
518,22,16,2,630
519,141,595,6,18678
520,104,227,2,5643
521,59,102,5,4641
522,125,221,2,7279
523,81,205,6,7661
524,226,545,2,15855
525,149,388,3,10764
526,227,681,3,15015
527,138,471,5,14958
528,142,260,2,8550
529,80,420,8,13041
530,88,405,10,14337
531,182,472,3,15330
532,235,599,2,18369
533,44,65,4,2225
534,1,0,1,3
535,212,777,3,20825
536,62,140,3,4625
537,115,237,3,7392
538,200,2929,12,62155
539,167,613,3,15745
540,225,925,2,19393
541,46,67,3,2604
542,150,358,3,12642
543,69,94,3,3892
544,179,1168,5,24412
545,156,607,5,23475
546,198,579,2,16277
547,119,308,3,7648
548,59,175,6,5236
549,81,475,9,11899
550,233,657,2,15411
551,191,773,4,22597
552,99,193,3,8358
553,39,54,3,1896
554,144,274,3,8959
555,225,520,2,17138
556,172,931,10,33120
557,176,430,3,10943
558,88,515,9,14514
559,63,349,8,10287
560,37,42,4,2100
561,22,35,5,1305
562,249,1169,4,30439
563,195,622,2,17595
564,103,166,2,6003
565,128,283,2,7196
566,182,956,5,27010
567,58,176,6,5499
568,188,511,3,13572
569,231,620,2,16668
570,111,282,4,7359
571,94,650,9,17388
572,74,99,3,5066
573,99,177,2,5771
574,66,244,10,8911
575,94,430,12,14742
576,104,243,4,6688
577,24,20,4,1372
578,20,33,5,1230
579,97,234,2,6630
580,1,0,1,3
581,156,1828,12,36934
582,188,883,3,19981
583,138,270,2,9418
584,191,462,3,12639
585,69,306,6,9591
586,98,180,2,5516
587,52,94,3,2415
588,169,443,3,15594
589,229,760,4,22950
590,121,276,3,9477
591,222,2104,4,32930
592,208,1326,4,28773
593,21,20,3,860
594,65,108,4,4323
595,240,861,2,22607
596,51,89,3,2987
597,37,53,3,2325
598,69,140,3,5560
599,1,0,1,3
600,181,406,3,12705
601,98,173,3,5910
602,15,10,3,527
603,242,813,3,23765
604,35,49,3,1491
605,108,316,2,6944
606,25,32,3,1122
607,128,188,2,6939
608,1,0,1,3
609,144,901,5,20808
610,204,1046,4,24540
611,193,432,3,12771
612,148,1075,9,31779
613,216,4002,10,58888
614,22,34,3,990
615,31,23,3,1323
616,212,453,2,16575
617,156,297,2,10642
618,18,32,4,962
619,198,717,3,18262
620,76,114,3,3672
621,89,195,3,6444
622,103,185,2,6417
623,30,59,5,2074
624,150,418,2,11438
625,10,9,5,378
626,42,72,3,2380
627,159,970,5,22330
628,227,1287,5,35035
629,57,79,3,4025
630,179,396,2,11488
631,186,1144,5,30959
632,153,432,2,11359
633,1,0,1,3
634,187,1495,8,39375
635,17,15,4,735
636,130,258,2,7569
637,99,185,2,5970
638,11,6,3,322
639,26,24,3,954
640,27,40,5,1540
641,34,55,5,1794
642,177,1198,5,23785
643,21,14,3,817
644,221,538,2,15062
645,102,574,8,13940
646,199,486,2,15162
647,39,56,3,2212
648,20,22,5,1189
649,148,341,2,10395
650,150,494,2,12642
651,11,8,3,299
652,51,302,12,9167
653,166,367,2,11655
654,128,519,5,16191
655,158,328,2,10461
656,126,426,5,12650
657,232,1216,4,26505
658,33,30,2,1407
659,206,890,4,22715
660,141,369,3,12452
661,125,328,5,10542
662,190,574,5,24003
663,107,769,12,24510
664,146,532,3,14064
665,105,211,2,6752
666,160,1665,11,35952
667,122,321,3,10535
668,156,388,2,9077
669,28,29,4,1653
670,115,304,3,7623
671,77,130,3,4650
672,130,1739,12,33147
673,117,835,12,26320
674,180,605,5,18411
675,191,513,4,17235
676,244,1056,4,29829
677,18,10,2,444
678,161,405,2,11628
679,190,606,2,12573
680,239,636,2,17723
681,175,3920,18,62478
682,25,24,2,867
683,168,1235,7,27971
684,231,923,6,37503
685,237,811,2,19475
686,34,33,2,1311
687,44,62,3,1691
688,31,47,5,1449
689,103,296,3,7659
690,110,271,3,7735
691,58,123,4,4095
692,213,899,5,23485
693,196,1240,6,34191
694,204,2247,11,51943
695,196,1214,4,30654
696,223,571,2,14304
697,55,177,6,5328
698,25,32,5,1122
699,61,162,5,6396
700,167,499,2,11725
701,191,1171,6,29491
702,32,88,3,1755
703,126,219,2,8602
704,87,652,13,16800
705,50,142,3,2727
706,204,737,5,24131
707,94,1173,18,28161
708,1,0,1,3
709,54,68,4,3597
710,114,1132,5,16488
711,62,87,2,3500
712,63,105,3,3810
713,112,208,3,6975
714,210,4404,11,64834
715,51,73,2,1957
716,94,874,8,17577
717,226,600,2,16761
718,173,570,2,13533
719,151,517,3,11514
720,25,22,3,816
721,24,19,2,833
722,169,1688,10,40341
723,135,604,3,15176
724,188,384,2,12818
725,146,356,3,10841
726,148,492,3,12474
727,154,1675,6,21939
728,1,0,1,3
729,27,37,3,1595
730,119,232,2,7887
731,217,516,3,20880
732,226,1256,4,25821
733,51,124,5,4326
734,100,229,3,7437
735,123,503,3,11362
736,208,478,2,16680
737,27,39,5,1540
738,91,331,3,8235
739,235,514,2,17898
740,153,460,3,14122
741,1,0,1,3
742,1,0,1,3
743,225,796,3,21197
744,98,175,3,5713
745,139,243,2,8928
746,134,1219,10,32011
747,114,506,2,9389
748,146,588,5,16701
749,209,700,4,25140
750,44,49,2,2047
751,235,606,2,19782
752,64,100,2,2838
753,15,12,4,496
754,46,87,4,2697
755,72,273,4,7975
756,228,902,2,17823
757,20,30,7,1271
758,32,70,3,1495
759,211,452,2,16074
760,176,1350,12,38477
761,97,137,2,6045
762,170,702,2,15004
763,139,291,2,8649
764,152,845,7,29280
765,150,293,3,10535
766,79,560,13,15105
767,73,124,3,4116
768,23,54,6,1692
769,151,323,3,10605
770,86,177,2,4671
771,44,51,3,2492
772,119,510,5,14340
773,205,1304,5,27948
774,43,115,8,4524
775,185,1024,5,28196
776,149,884,4,19435
777,222,2356,9,52510
778,215,1734,2,25860
779,71,514,6,9867
780,196,518,3,16113
781,195,1854,7,41055
782,193,711,3,15480
783,48,68,2,2134
784,91,190,3,4941
785,136,537,4,12558
786,189,3110,20,72010
787,103,542,3,8694
788,69,110,2,3475
789,52,63,4,3045
790,228,881,4,22393
791,29,38,2,1180
792,21,17,2,688
793,198,762,2,16674
794,234,2423,7,48776
795,145,483,3,13095
796,117,225,3,9400
797,130,439,3,11223
798,226,621,4,17214
799,116,373,2,9786
800,207,621,2,15770
801,101,200,3,5481
802,121,226,2,6318
803,124,246,2,7719
804,130,427,5,14094
805,106,346,6,10011
806,7,3,3,150
807,188,483,2,13195
808,171,1330,11,43561
809,84,151,4,5408
810,135,653,2,12195
811,20,24,3,984
812,38,52,2,1540
813,142,365,2,9120
814,201,659,3,23374
815,198,491,3,20644
816,97,176,2,5460
817,60,101,3,3993
818,219,1562,5,38193
819,132,1258,4,18020
820,163,350,2,10791
821,181,600,2,15972
822,215,1781,4,21981
823,162,358,2,10725
824,38,59,3,2079
825,186,487,2,11563
826,177,387,2,12780
827,218,578,4,20976
828,206,1033,4,29323
829,174,633,2,13960
830,87,145,2,5075
831,180,740,3,18050
832,211,441,2,16497
833,110,579,7,14586
834,117,228,2,7050
835,147,571,5,19765
836,1,0,1,3
837,80,196,3,5152
838,24,19,4,1078
839,169,786,6,26442
840,154,393,3,12360
841,151,306,2,9090
842,15,15,3,527
843,121,825,8,21627
844,136,277,2,8736
845,84,196,2,5408
846,51,83,4,3090
847,10,5,4,294
848,16,12,2,462
849,87,733,10,14700
850,223,623,2,16092
851,184,403,4,17343
852,49,69,4,2277
853,64,227,3,5160
854,131,276,3,7364
855,103,230,3,6831
856,155,310,2,9330
857,61,120,2,3444
858,76,146,4,5355
859,131,1149,15,33927
860,40,50,3,2592
861,218,603,2,17480
862,80,146,3,4669
863,46,118,3,3441
864,15,15,5,651
865,168,779,4,19546
866,33,37,4,1809
867,77,123,2,4030
868,187,500,3,18750
869,93,446,4,9537
870,132,484,3,12985
871,94,153,2,5292
872,161,1149,5,25517
873,232,779,5,29295
874,95,272,5,9168
875,75,186,3,5285
876,217,528,2,16965
877,135,526,5,16531
878,83,134,4,5678
879,181,400,2,12342
880,173,1644,13,39211
881,100,368,5,9849
882,242,1034,3,21825
883,36,38,3,2336
884,22,23,3,855
885,43,72,3,2175
886,178,1154,5,24633
887,144,352,3,10982
888,43,60,2,2262
889,178,484,2,13566
890,156,752,4,18154
891,20,23,4,861
892,31,31,2,1134
893,53,70,3,2568
894,209,1082,7,34777
895,233,794,2,19614
896,202,1114,4,26325
897,154,573,5,19776
898,114,203,3,6870
899,23,18,2,799
900,186,1307,4,26483
901,199,609,2,15162
902,140,349,2,9273
903,54,171,5,3924
904,28,32,4,1368
905,184,471,2,11439
906,133,450,4,13350
907,55,217,10,6771
908,127,1167,12,31110
909,179,450,2,12924
910,235,1586,3,28731
911,25,66,3,1122
912,136,261,2,10101
913,206,1014,4,24780
914,111,288,3,8920
915,222,2761,11,55180
916,226,1122,4,29445
917,62,119,3,4625
918,189,473,3,15918
919,62,106,3,3375
920,123,315,6,14079
921,221,959,3,22593
922,182,433,2,14235
923,122,331,4,12005
924,134,955,14,33625
925,206,768,3,16520
926,36,58,3,1679
927,162,804,3,16900
928,222,2762,9,60075
929,231,588,2,14816
930,127,610,3,12495
931,57,81,4,3910
932,14,12,3,493
933,11,9,3,253
934,92,729,5,11285
935,197,778,3,19750
936,57,89,4,3795
937,194,473,2,13615
938,102,327,2,6560
939,110,310,3,9945
940,121,279,2,8505
941,22,17,2,810
942,82,209,3,5280
943,189,494,2,12886
944,218,1584,3,31027
945,209,2353,15,61174
946,190,587,2,13716
947,101,145,2,5887
948,152,284,4,11285
949,196,653,3,16899
950,223,808,3,15198
951,145,938,8,25899
952,158,373,3,10144
953,51,144,6,4429
954,104,255,2,6270
955,223,1250,5,33972
956,81,165,2,4401
957,103,232,2,7452
958,239,716,3,23950
959,162,416,2,13975
960,123,466,2,10374
961,150,465,4,16254
962,224,679,3,22450
963,169,312,2,10848
964,67,102,2,4320
965,236,1402,4,35948
966,159,426,4,14674
967,114,1218,11,24045
968,98,226,3,6304
969,208,547,2,15012
970,168,329,2,10784
971,190,625,2,13335
972,36,47,4,2263
973,111,281,3,8697
974,198,2105,11,52404
975,87,616,11,16625
976,44,88,3,2581
977,45,123,6,3458
978,25,19,2,765
979,180,852,2,15523
980,189,445,3,16676
981,143,899,11,28126
982,68,64,2,3151
983,23,22,6,1269
984,149,1019,7,25415
985,115,231,3,8085
986,247,1456,4,33165
987,50,72,4,2929
988,189,702,3,18192
989,127,352,3,11220
990,244,1324,4,34230
991,189,682,4,21982
992,40,59,4,2430
993,226,784,4,29445
994,81,205,3,6357
995,91,183,3,5124
996,123,593,4,13585
997,183,467,3,12111
998,197,945,3,26465
999,167,906,3,21775
1000,20,19,2,574
1001,153,941,7,26709
1002,111,248,3,8028
1003,58,100,4,3159
1004,22,10,4,1215
1005,160,609,4,18297
1006,234,2764,17,79730
1007,111,261,2,6913
1008,157,274,2,13545
1009,94,176,2,5859
1010,179,904,4,24771
1011,166,358,2,12321
1012,68,411,11,12193
1013,24,49,6,2450
1014,71,116,3,4004
1015,221,683,2,15948
1016,224,738,4,26491
1017,145,1324,7,31137
1018,205,580,3,16029
1019,102,205,5,6970
1020,87,158,3,6125
1021,45,97,2,2457
1022,157,447,3,13545
1023,188,647,2,12818
1024,65,147,3,4716
1025,120,598,10,19039
1026,45,60,2,2093
1027,197,1107,3,30415
1028,234,701,2,17822
1029,1,0,1,3
1030,168,394,3,9436
1031,210,2582,10,46310
1032,166,395,3,9990
1033,88,414,6,9204
1034,168,785,6,20894
1035,185,417,2,12243
1036,160,495,3,19260
1037,171,707,3,14063
1038,207,619,2,17015
1039,78,162,3,4396
